customer_id,gender,region,branch,marital_status,employment_status,account_type,account_open_date,last_transaction_date,months_active,account_balance_ksh,monthly_income_ksh,credit_score,num_transactions_30d,num_products_held,loan_type,loan_amount_ksh,loan_outstanding_ksh,monthly_repayment_ksh,churn_label,days_since_last_txn,account_age_months,loan_to_income_ratio,repayment_burden,balance_to_income_ratio,has_loan
CUS00111,Male,Mombasa,CBD Branch,Single,Employed,Business,2022-03-12,2022-03-12,42,51321.05,310674.35,656.0,35,3,Personal,330195.45,112722.23,7814.51,0,1026,33.70565045992115,4.353969872311635,0.025153380058572587,0.16519242737612555,1
CUS00112,Male,Thika,Industrial Area,Single,Employed,Business,2024-09-04,2024-09-04,14,26371.25,49949.85,635.0,24,1,No Loan,0.0,0.0,0.0,0,119,3.9093298291721417,0.0,0.0,0.5279545384020172,0
CUS00113,Male,Eldoret,Main Branch,Divorced,Employed,Joint,2023-10-20,2023-10-20,36,398242.51,136079.64,538.0,27,1,Mortgage,0.0,0.0,0.0,0,439,14.421813403416557,0.0,0.0,2.926540002604357,0
CUS00114,Male,Nakuru,Town Centre,Single,Unemployed,Current,2023-03-22,2024-02-08,45,247633.06,56707.04,636.0,17,1,Business,155689.4,100741.1,4512.45,0,328,21.38633377135348,21.31822080644661,0.07957477590084053,4.3668839001295074,1
CUS00115,Female,Thika,Westlands,Single,Employed,Savings,2024-08-09,2024-08-09,33,150524.13,54788.93,736.0,25,3,Business,393232.31,327765.68,26328.83,0,145,4.763469119579501,71.78800827101387,0.48055017683316686,2.747345677311092,1
CUS00116,Female,Kisumu,Market Branch,Married,Business Owner,Business,2023-07-29,2024-04-13,20,307727.96,213226.27,655.0,26,1,Personal,817323.0,465382.9,17755.43,0,263,17.1484888304862,26.190932289909682,0.08327036813991072,1.4431990954960663,1
CUS00117,Female,Nairobi,Main Branch,Divorced,Employed,Business,2021-10-20,2023-09-17,34,244195.34,176557.17,696.0,15,2,No Loan,186080.41,119009.37,3408.68,0,472,38.40341655716163,8.088668616516678,0.019306381043601908,1.3830950054308186,1
CUS00118,Male,Nairobi,Westlands,Single,Employed,Current,2022-06-27,2023-11-08,3,705253.2050000001,123267.78,601.0,25,3,Education,105418.6,77036.65,2491.01,0,420,30.190538764783177,7.4994438936111285,0.020208119266851406,5.721310183407214,1
CUS00119,Male,Eldoret,CBD Branch,Married,Employed,Joint,2021-10-13,2021-12-29,20,334622.01,28107.22,679.0,24,1,No Loan,322639.49,295928.32,15993.93,0,1099,38.633377135348226,126.34262086396308,0.5690327965554758,11.905197668072473,1
CUS00120,Male,Thika,Industrial Area,Widowed,Business Owner,Current,2022-05-21,2024-11-17,3,116264.99,62998.11,642.0,24,4,Business,0.0,0.0,0.0,0,45,31.40604467805519,0.0,0.0,1.8455313976879624,0
CUS00121,Female,Nakuru,Westlands,Divorced,Employed,Current,2024-02-24,2024-03-30,6,247102.24,54046.36,543.0,23,3,Business,0.0,0.0,0.0,0,277,10.249671484888305,0.0,0.0,4.572042224490234,0
CUS00122,Female,Nairobi,CBD Branch,Single,Employed,Fixed Deposit,2024-01-09,2024-01-09,29,339636.4,46946.97,645.0,21,5,Education,365277.37,269619.84,6068.98,0,358,11.76084099868594,68.91686683932957,0.12927309259788225,7.234469018980352,1
CUS00123,Female,Nairobi,Industrial Area,Divorced,Employed,Savings,2022-06-23,2022-06-23,39,57409.61,52964.92,540.0,20,5,No Loan,0.0,0.0,0.0,0,923,30.321944809461232,0.0,0.0,1.0839176194356568,0
CUS00124,Female,Nairobi,Main Branch,Widowed,Employed,Joint,2024-04-12,2024-04-12,43,17488.82,54046.36,569.0,26,3,Mortgage,178655.7,175569.72,9436.89,0,264,8.672798948751643,38.98202654165794,0.17460731860573034,0.3235892296909542,1
CUS00125,Female,Mombasa,Market Branch,Married,Unemployed,Business,2023-05-28,2023-05-28,31,38803.01,181090.97,635.0,14,3,No Loan,1175223.39,792444.56,22027.42,0,584,19.185282522996058,52.511368844067704,0.12163731852560068,0.2142735775284654,1
CUS00126,Male,Eldoret,Westlands,Single,Self-Employed,Joint,2024-04-10,2024-09-08,39,83558.65,42839.53,643.0,28,5,Mortgage,47422.6,13005.11,237.58,1,115,8.73850197109067,3.6429279219449886,0.00554581247740113,1.9505034252243196,1
CUS00127,Female,Thika,CBD Branch,Widowed,Employed,Joint,2023-03-29,2024-05-14,21,255574.46,54046.36,524.0,22,4,No Loan,1019433.98,211316.45,6125.35,0,232,21.156373193166885,46.91893034054468,0.11333510711914735,4.728800607478468,1
CUS00128,Male,Kisumu,Westlands,Widowed,Employed,Current,2023-01-12,2024-05-26,44,295701.75,54046.36,704.0,29,4,Personal,236367.84,224889.65,10512.45,0,220,23.653088042049934,49.93260970766579,0.19450801127032422,5.471261154312705,1
CUS00129,Female,Mombasa,Airport Road,Single,Self-Employed,Business,2022-03-26,2022-10-22,1,1046.46,15319.84,617.0,26,4,Business,1062736.52,521309.37,31658.67,0,802,33.24572930354796,408.34058580246267,2.066514402239188,0.06830750190602514,1
CUS00130,Female,Nakuru,Westlands,Divorced,Employed,Business,2021-10-11,2023-10-30,33,107231.42,77803.91,563.0,17,2,No Loan,0.0,0.0,0.0,0,429,38.69908015768725,0.0,0.0,1.3782266212584946,0
CUS00131,Female,Nyeri,Town Centre,Single,Business Owner,Fixed Deposit,2023-11-10,2023-11-10,10,81041.0,2023.04,496.0,17,2,No Loan,0.0,0.0,0.0,0,418,13.731931668856767,0.0,0.0,40.059020088579565,0
CUS00132,Male,Nyeri,Industrial Area,Single,Unemployed,Business,2023-10-08,2023-10-08,26,37675.1,40800.27,608.0,22,4,Education,890517.45,172824.36,6395.59,0,451,14.816031537450723,50.83035774027965,0.15675361952261593,0.923403202969,1
CUS00133,Male,Nyeri,Market Branch,Single,Unemployed,Fixed Deposit,2021-07-06,2024-06-01,3,19152.06,341269.31,584.0,22,5,No Loan,0.0,0.0,0.0,0,214,41.88567674113009,0.0,0.0,0.05612007713204566,0
CUS00134,Male,Eldoret,Town Centre,Divorced,Employed,Current,2021-04-07,2024-11-19,14,61786.29,8490.52,617.0,18,2,Mortgage,16417.57,10880.53,197.93,0,43,44.842312746386334,15.37789911571965,0.023311881957759947,7.277091391339988,1
CUS00135,Female,Mombasa,Airport Road,Single,Self-Employed,Savings,2021-08-13,2022-05-24,8,429468.17,44089.2,590.0,19,1,Education,71763.55,12842.89,625.77,0,953,40.63731931668857,3.495519991290384,0.014193271821670614,9.740892780998522,1
CUS00136,Male,Mombasa,Town Centre,Single,Employed,Joint,2021-11-10,2022-07-15,32,58557.57,29355.33,459.0,23,2,Personal,504790.05,204376.32,5423.74,0,901,37.71353482260184,83.54584465580868,0.1847616770106144,1.9947849334345755,1
CUS00137,Male,Eldoret,Industrial Area,Married,Retired,Joint,2024-07-09,2024-07-09,41,109717.92,54046.36,617.0,18,5,Personal,0.0,0.0,0.0,0,176,5.781865965834428,0.0,0.0,2.030070480232156,0
CUS00138,Female,Thika,Main Branch,Single,Retired,Business,2021-11-24,2022-12-04,36,182113.05,162812.61,617.0,26,5,Mortgage,686494.5,442135.91,14250.16,0,759,37.253613666228645,32.587346397800516,0.08752491591406833,1.1185438891987542,1
CUS00139,Male,Nakuru,Market Branch,Married,Employed,Business,2024-10-25,2024-10-25,27,67796.17,54046.36,670.0,19,3,Business,0.0,0.0,0.0,0,68,2.2339027595269383,0.0,0.0,1.2544076973916467,0
CUS00140,Male,Eldoret,Airport Road,Single,Employed,Joint,2023-05-15,2023-07-17,33,535169.72,6773.88,564.0,15,5,No Loan,538699.38,55942.64,2439.46,0,534,19.612352168199735,99.10297790926322,0.36012743066012387,79.00490117923553,1
CUS00141,Male,Eldoret,Airport Road,Divorced,Employed,Savings,2024-05-06,2024-05-06,21,492301.48,78923.84,754.0,28,4,No Loan,0.0,0.0,0.0,0,240,7.884362680683311,0.0,0.0,6.23767774097155,0
CUS00142,Female,Nakuru,Industrial Area,Widowed,Employed,Savings,2021-05-11,2021-10-10,26,43509.19,32802.29,467.0,17,5,Education,427933.9,177432.6,4781.3,0,1179,43.72536136662286,64.90983403902594,0.14576116484550317,1.3264070892611461,1
CUS00143,Male,Mombasa,Market Branch,Widowed,Employed,Savings,2023-02-28,2023-04-26,14,103148.89,89199.92,724.0,26,2,Business,0.0,0.0,0.0,0,616,22.109067017082786,0.0,0.0,1.1563787276939261,0
CUS00144,Female,Nakuru,CBD Branch,Single,Employed,Business,2023-02-21,2024-05-18,43,53689.57,2611.75,602.0,21,2,No Loan,0.0,0.0,0.0,0,228,22.339027595269382,0.0,0.0,20.556933090839475,0
CUS00145,Male,Nyeri,Westlands,Single,Employed,Business,2024-05-05,2024-12-04,36,50287.45,11454.15,688.0,19,2,Mortgage,9190.97,2232.8,38.97,0,28,7.917214191852825,2.3392045677767452,0.0034022603161299615,4.390325777120083,1
CUS00146,Male,Kisumu,Market Branch,Divorced,Employed,Savings,2023-08-17,2023-11-16,28,5637.67,92763.88,626.0,24,5,Personal,0.0,0.0,0.0,0,412,16.52431011826544,0.0,0.0,0.06077440917736515,0
CUS00147,Male,Nakuru,Main Branch,Widowed,Employed,Joint,2023-12-20,2023-12-20,28,141073.81,19098.21,711.0,18,4,No Loan,652578.97,238581.91,6782.01,0,378,12.417871222076215,149.9084427284023,0.3551123377531193,7.386755617411265,1
CUS00148,Female,Kisumu,Main Branch,Married,Employed,Fixed Deposit,2022-05-30,2024-12-07,21,104777.94,155922.3,589.0,23,4,Personal,0.0,0.0,0.0,0,25,31.110381077529563,0.0,0.0,0.6719881633351997,0
CUS00149,Female,Eldoret,CBD Branch,Divorced,Unemployed,Joint,2024-02-08,2024-02-08,41,7927.66,4830.2,532.0,19,3,No Loan,0.0,0.0,0.0,0,328,10.775295663600525,0.0,0.0,1.6412695126495798,0
CUS00150,Female,Nyeri,Industrial Area,Widowed,Self-Employed,Fixed Deposit,2021-01-24,2022-10-05,29,48993.89,19414.86,617.0,17,1,No Loan,34129.2,23129.32,520.99,0,819,47.24047306176084,14.295845553354493,0.026834599888951042,2.523525279090346,1
CUS00151,Female,Nairobi,Main Branch,Married,Unemployed,Savings,2024-10-25,2024-12-28,46,358329.14,523462.78,610.0,26,4,Mortgage,0.0,0.0,0.0,0,4,2.2339027595269383,0.0,0.0,0.684536042849121,0
CUS00152,Female,Eldoret,Westlands,Single,Employed,Business,2021-08-23,2024-02-08,38,41079.08,45402.42,637.0,19,2,No Loan,1674273.05,1521069.69,29552.78,0,328,40.30880420499343,402.023422540032,0.6509075947934053,0.904777322442284,1
CUS00153,Female,Kisumu,CBD Branch,Single,Business Owner,Savings,2024-10-28,2024-10-28,34,23479.63,97112.6,617.0,14,3,No Loan,401328.85,310930.24,14948.74,0,65,2.135348226018397,38.42099665748832,0.15393203353632792,0.24177738007220484,1
CUS00154,Female,Nakuru,Market Branch,Widowed,Self-Employed,Current,2024-01-05,2024-01-05,1,100840.82,16136.31,537.0,18,4,Personal,0.0,0.0,0.0,0,362,11.892247043363994,0.0,0.0,6.249311025878904,0
CUS00155,Female,Kisumu,Airport Road,Married,Employed,Business,2022-07-01,2022-07-01,20,636605.55,75301.76,667.0,26,4,Auto,0.0,0.0,0.0,0,915,30.059132720105122,0.0,0.0,8.454059373911049,0
CUS00156,Male,Nairobi,Westlands,Single,Self-Employed,Fixed Deposit,2024-08-05,2024-08-05,26,41571.72,103601.15,572.0,23,1,Personal,0.0,0.0,0.0,0,149,4.894875164257556,0.0,0.0,0.40126697435308395,0
CUS00157,Male,Eldoret,Town Centre,Divorced,Self-Employed,Business,2022-11-28,2024-07-02,27,167273.25,30205.82,609.0,21,1,Auto,10604.15,5798.51,175.12,0,183,25.131406044678055,2.303599769845679,0.005797558218912779,5.537782122782961,1
CUS00158,Male,Kisumu,Industrial Area,Widowed,Self-Employed,Savings,2021-08-17,2022-08-19,23,215083.14,141239.22,625.0,18,1,No Loan,159383.36,121171.38,2079.87,0,866,40.50591327201051,10.294991433682513,0.014725867220167315,1.5228287157065865,1
CUS00159,Male,Mombasa,Industrial Area,Widowed,Employed,Fixed Deposit,2022-08-25,2024-11-07,7,40699.98,73989.71,499.0,26,4,No Loan,298110.46,290357.61,6906.36,0,55,28.252299605781864,47.09156611101733,0.09334216879617448,0.5500762200581676,1
CUS00160,Female,Eldoret,CBD Branch,Single,Self-Employed,Current,2023-06-10,2023-06-10,22,195412.34,54046.36,557.0,21,4,Auto,110292.03,79561.66,1382.36,1,571,18.758212877792378,17.665202984992884,0.02557730067297779,3.6156429406161674,1
CUS00161,Female,Eldoret,Airport Road,Single,Unemployed,Joint,2021-11-20,2024-10-09,47,68778.42,65250.93,728.0,19,2,Auto,0.0,0.0,0.0,0,84,37.3850197109067,0.0,0.0,1.054060378909542,0
CUS00162,Female,Kisumu,Town Centre,Single,Employed,Current,2023-07-19,2023-07-19,37,104293.565,68785.43,690.0,24,5,No Loan,632441.83,202446.9,4327.27,1,532,17.47700394218134,35.317985218672035,0.06290968886870375,1.516215934101161,1
CUS00163,Female,Kisumu,Airport Road,Single,Self-Employed,Joint,2021-01-07,2024-12-25,35,150575.67,14477.19,614.0,25,1,No Loan,1125092.48,715093.92,17696.34,1,7,47.79894875164258,592.7342971944141,1.2223601403311002,10.400890642452023,1
CUS00164,Female,Nyeri,Market Branch,Single,Employed,Business,2022-06-24,2024-08-24,47,705253.2050000001,41231.2,639.0,24,2,Business,1380504.57,480415.91,25518.73,1,130,30.28909329829172,139.82108015289393,0.618917955334795,17.104843055744197,1
CUS00165,Male,Nairobi,Town Centre,Single,Business Owner,Savings,2023-10-23,2023-10-23,4,14194.37,33658.15,596.0,18,2,Mortgage,481165.67,462779.14,12525.73,1,436,14.323258869908015,164.9927188511549,0.3721455279033458,0.42172163354195047,1
CUS00166,Female,Nyeri,CBD Branch,Single,Retired,Savings,2022-01-01,2023-10-29,29,270546.72,40986.5,728.0,21,3,Mortgage,27109.09,12600.76,522.25,0,430,36.00525624178712,3.689242067510034,0.012742000414770718,6.600873946299391,1
CUS00167,Female,Thika,CBD Branch,Widowed,Unemployed,Joint,2023-11-06,2024-01-17,37,58021.54,114540.36,603.0,26,2,Mortgage,675198.49,345369.0,5762.27,0,350,13.863337713534822,36.18312357321035,0.05030776924395908,0.5065597838176866,1
CUS00168,Female,Mombasa,Town Centre,Married,Employed,Savings,2021-08-06,2024-11-22,36,30964.82,52705.6,638.0,22,1,No Loan,0.0,0.0,0.0,0,40,40.86727989487516,0.0,0.0,0.5875053125284599,0
CUS00169,Female,Kisumu,CBD Branch,Divorced,Unemployed,Business,2024-07-04,2024-07-28,3,6244.46,225495.51,711.0,27,5,No Loan,0.0,0.0,0.0,0,157,5.946123521681997,0.0,0.0,0.02769217001260912,0
CUS00170,Male,Nairobi,Town Centre,Divorced,Unemployed,Current,2022-09-04,2022-10-23,2,134066.76,27814.54,557.0,13,2,No Loan,0.0,0.0,0.0,0,801,27.92378449408673,0.0,0.0,4.820024346978236,0
CUS00171,Female,Kisumu,Market Branch,Single,Employed,Business,2024-08-01,2024-12-25,5,169777.76,42987.75,744.0,20,4,Auto,647066.77,109337.52,2993.45,0,7,5.026281208935611,30.52149135509535,0.06963495414391309,3.949445132624992,1
CUS00172,Female,Nyeri,Market Branch,Widowed,Employed,Business,2023-11-06,2023-11-06,18,2509.04,123700.83,497.0,25,4,Auto,0.0,0.0,0.0,1,422,13.863337713534822,0.0,0.0,0.020283129870672652,0
CUS00173,Female,Eldoret,Market Branch,Single,Employed,Current,2024-06-01,2024-06-01,34,107644.59,63176.98,750.0,16,2,Auto,0.0,0.0,0.0,0,214,7.030223390275952,0.0,0.0,1.7038577975712037,0
CUS00174,Male,Thika,Airport Road,Divorced,Employed,Fixed Deposit,2022-02-12,2024-02-26,15,38523.62,63354.02,590.0,19,1,Personal,590795.54,423710.41,8319.46,0,310,34.62549277266754,80.2557583559812,0.13131700245698694,0.6080690696501975,1
CUS00175,Female,Thika,Industrial Area,Married,Employed,Fixed Deposit,2021-11-10,2023-09-11,40,155418.65,4385.24,600.0,18,5,No Loan,0.0,0.0,0.0,0,478,37.71353482260184,0.0,0.0,35.441309939706834,0
CUS00176,Female,Eldoret,Industrial Area,Married,Business Owner,Joint,2023-02-05,2024-04-08,44,28740.63,40679.56,468.0,16,5,No Loan,0.0,0.0,0.0,0,268,22.864651773981603,0.0,0.0,0.7065128039732977,0
CUS00177,Male,Nyeri,Westlands,Widowed,Self-Employed,Joint,2021-11-27,2024-03-14,41,176131.88,25257.31,583.0,18,1,No Loan,0.0,0.0,0.0,0,293,37.155059132720105,0.0,0.0,6.973501136898585,0
CUS00178,Male,Nyeri,Town Centre,Single,Business Owner,Fixed Deposit,2024-01-10,2024-09-28,1,73343.81,585272.66,536.0,21,4,Education,1176395.34,1114721.08,46156.01,1,95,11.727989487516425,22.855420856323615,0.07886240577169622,0.12531562639539662,1
CUS00179,Male,Eldoret,Industrial Area,Married,Employed,Fixed Deposit,2023-12-23,2023-12-23,22,414051.57,29494.61,571.0,17,4,Education,0.0,0.0,0.0,0,375,12.319316688567673,0.0,0.0,14.038211388453687,0
CUS00180,Female,Thika,CBD Branch,Single,Self-Employed,Business,2021-01-02,2023-05-05,25,22191.66,172676.38,609.0,29,3,Personal,69725.06,52696.66,909.02,0,607,47.96320630749014,3.6621101276271832,0.005264298452399801,0.12851589777362718,1
CUS00181,Male,Eldoret,Westlands,Widowed,Employed,Savings,2024-05-11,2024-10-12,17,62569.87,90218.67,696.0,15,2,No Loan,876316.57,411594.58,14010.69,0,81,7.720105124835742,54.74626216502638,0.15529701335654805,0.6935357171636426,1
CUS00182,Female,Nakuru,Town Centre,Widowed,Retired,Joint,2022-10-26,2023-12-30,33,18066.64,33352.39,636.0,33,2,Education,1249.29,689.66,48.47,0,368,26.21550591327201,0.24813574079698636,0.0014532691660177877,0.5416895161036436,1
CUS00183,Male,Eldoret,Main Branch,Single,Employed,Savings,2023-09-28,2023-09-28,17,387928.56,62739.35,644.0,20,4,Education,0.0,0.0,0.0,0,461,15.14454664914586,0.0,0.0,6.183177862059457,0
CUS00184,Female,Mombasa,Market Branch,Single,Employed,Current,2021-02-09,2023-05-16,38,314750.06,54046.36,532.0,24,2,No Loan,152117.05,26632.94,531.04,0,596,46.71484888304862,5.913354386863426,0.009825638581395676,5.823705056177697,1
CUS00185,Female,Eldoret,Airport Road,Single,Employed,Fixed Deposit,2021-08-18,2021-08-18,5,44749.11,171898.73,549.0,19,1,No Loan,1080201.18,623602.1,25756.08,1,1232,40.473061760841,43.53275443047194,0.1498328696203864,0.2603225166352305,1
CUS00186,Male,Nakuru,Westlands,Single,Employed,Business,2023-01-14,2023-12-07,37,161814.41,13985.79,763.0,16,5,Business,587982.98,172372.06,5450.19,0,391,23.587385019710904,147.8975960600009,0.3896948259626377,11.56991560719845,1
CUS00187,Male,Kisumu,Town Centre,Married,Business Owner,Current,2022-09-22,2022-09-22,43,254922.61,33189.51,561.0,24,3,Education,0.0,0.0,0.0,0,832,27.33245729303548,0.0,0.0,7.680818728568152,0
CUS00188,Female,Kisumu,Main Branch,Single,Employed,Joint,2022-05-06,2022-05-06,43,121519.85,32664.31,752.0,14,1,Personal,0.0,0.0,0.0,1,971,31.898817345597895,0.0,0.0,3.720263798623023,0
CUS00189,Female,Nakuru,CBD Branch,Divorced,Employed,Business,2021-04-29,2023-02-20,11,113141.91,3436.34,600.0,21,1,No Loan,30620.24,3812.39,97.17,0,681,44.119579500657025,13.31319950877969,0.02827717862609637,32.925120913530094,1
CUS00190,Male,Eldoret,Industrial Area,Widowed,Employed,Current,2022-05-09,2022-05-09,12,41531.56,72951.58,620.0,22,1,Auto,886193.46,562238.87,14924.13,0,968,31.800262812089354,92.48417155598275,0.20457582961191517,0.569303091173625,1
CUS00191,Female,Nairobi,Industrial Area,Widowed,Business Owner,Current,2024-03-07,2024-03-07,44,14658.92,154382.5,705.0,17,2,Business,93709.54,33276.07,1064.42,0,300,9.85545335085414,2.5865162178355705,0.006894693375220638,0.09495195375123476,1
CUS00192,Female,Mombasa,Westlands,Divorced,Business Owner,Savings,2021-06-11,2024-10-04,34,341268.48,38446.27,721.0,18,5,Education,232813.52,163559.86,3830.79,0,89,42.70696452036793,51.050942523162846,0.09964009512496272,8.876504274666958,1
CUS00193,Female,Eldoret,Town Centre,Married,Business Owner,Fixed Deposit,2021-06-25,2021-06-25,35,346016.16,107776.95,611.0,23,3,No Loan,458588.92,104293.77,3004.03,0,1286,42.24704336399474,11.612179041993674,0.027872657372471573,3.210483874334911,1
CUS00194,Female,Nakuru,Main Branch,Divorced,Employed,Business,2023-09-23,2023-09-23,39,150400.49,79044.51,588.0,21,4,No Loan,329135.0,250876.72,19269.95,0,466,15.308804204993429,38.08639765114617,0.24378606433261465,1.9027316381618407,1
CUS00195,Male,Nyeri,Industrial Area,Single,Employed,Business,2021-05-22,2022-07-01,46,62106.98,37683.37,615.0,14,1,Personal,110735.37,75419.17,1476.19,0,915,43.36399474375821,24.01669595898668,0.03917351340923065,1.6481270119949463,1
CUS00196,Female,Thika,Market Branch,Married,Retired,Business,2023-12-27,2023-12-27,16,64435.14,12164.48,647.0,22,1,Mortgage,75769.92,73808.82,4234.23,1,371,12.187910643889618,72.81082627453046,0.348081463408218,5.296990911243227,1
CUS00197,Female,Eldoret,Market Branch,Widowed,Self-Employed,Current,2021-09-15,2022-08-10,24,194169.81,98843.64,691.0,23,1,Mortgage,65764.57,60510.76,1765.38,0,875,39.55321944809461,7.346240182979907,0.01786032970861858,1.964413795364072,1
CUS00198,Female,Nakuru,Town Centre,Divorced,Retired,Fixed Deposit,2021-09-20,2024-10-31,31,341114.6,154242.18,620.0,14,4,No Loan,0.0,0.0,0.0,0,62,39.38896189224704,0.0,0.0,2.21155198921592,0
CUS00199,Female,Nyeri,CBD Branch,Divorced,Self-Employed,Business,2024-09-13,2024-09-13,14,327169.89,92631.92,669.0,26,2,No Loan,0.0,0.0,0.0,0,110,3.6136662286465175,0.0,0.0,3.531934672195071,0
CUS00200,Female,Eldoret,Main Branch,Married,Employed,Current,2023-09-01,2023-09-01,47,227034.33,54046.36,751.0,25,2,Business,1886440.62,1301326.55,41027.71,0,488,16.031537450722734,288.9356211963211,0.7591206882387639,4.200733037340535,1
CUS00201,Male,Nairobi,Main Branch,Widowed,Employed,Fixed Deposit,2024-01-31,2024-01-31,32,154096.6,19491.47,650.0,21,5,No Loan,110653.05,71105.5,1503.09,1,336,11.038107752956636,43.77638012935915,0.07711527144951098,7.905848045324442,1
CUS00202,Female,Thika,Industrial Area,Divorced,Business Owner,Current,2021-12-05,2024-11-15,43,13183.76,5760.94,644.0,21,2,No Loan,58448.01,7287.64,398.13,1,47,36.892247043363994,15.180106024364083,0.06910851354119293,2.288473756018983,1
CUS00203,Male,Nairobi,Westlands,Single,Employed,Business,2022-06-27,2022-08-28,13,26444.13,67589.47,498.0,11,2,No Loan,430158.05,90509.46,2087.14,0,857,30.190538764783177,16.06927114534261,0.030879662172228897,0.391246299164648,1
CUS00204,Female,Mombasa,Westlands,Divorced,Employed,Savings,2023-12-17,2023-12-17,38,343234.58,113003.73,409.0,25,3,Mortgage,41683.17,26103.32,505.25,0,381,12.516425755584756,2.7719424836684596,0.004471091352471286,3.0373738990739514,1
